element_id,part_num,color_id
4582824,87797,1
6076789,970c28pr0645,1
4177385,42060,1
4144349,30076,1
4542250,47202pr0003,1
6039833,13744pr0002,1
4656767,4871,1
6067336,15452pr0002,1
458923,4589,1
6174119,11403c01pr0009,1
6120518,970c28pat22,1
6102687,973c28h01pr2886,1
4618122,973c27h03pr1764,1
6174160,16925c01pr0101,1
4189120,2436,1
4565425,87615,1
4156952,4182,1
4185662,41669,1
4583239,87807,1
4254625,44353,1
611223,6112,1
6057802,43857,1
4540057,6565,1
4193421,41239,1
4593757,4495b,1
4548880,6474,1
4206482,43093,1
4255032,32530,1
4618631,6256,1
6023572,973c28h01pr1240,1
6065112,3678bpr0042,1
6146777,41879apr0007,1
371023,3710,1
368023,3680,1
4557003,973c35h12pr1519,1
4520946,61252,1
4189230,75347,1
4222013,32535,1
329723,3297,1
6057649,16205,1
4653634,87079pr0032,1
4160867,41769,1
329823,3298,1
6092663,3942c,1
6078238,973c28h28pr2715,1
241223,2412b,1
6096711,11213,1
6102522,15875c01pr0007,1
6135537,11407c01pr0005,1
6055414,44567a,1
4518405,61071,1
4614298,92201,1
6099614,31110pr0054,1
4571219,48933,1
4254626,32017,1
6172447,63871,0
306823,3068b,1
4557945,970c31,0
6171860,98224,0
4286741,970c31,0
444226,4442,0
4638367,970c31pr0253,0
6335379,2654pr0003,0
4249239,51731,0
6145269,17478,0
4582624,970c22,0
6125715,970c22pr0946,0
6349665,69911,0
6170930,6474pr0001,1
6145932,970l22r28pr0001,1
4653625,970c22pr0296,1
4668461,970c22pr0245,0
6359295,973c03h02pr5770,0
6406957,85834,0
6040492,970c22pr0531,0
6172448,2302,0
6336817,970c03pr2147,0
318826,3188,0
6369843,30382,0
4506811,970c22pr0112,0
6132327,75c12,0
6371953,973c03h03pr5832,0
6363033,80324,0
6147309,970c22pat03pr1040,0
6363248,970c03pr2169,0
6360057,78124,0
6121092,970l03r22pr0907,0
6374765,973c03h02pr0002,0
6136921,24226c01,0
6133711,92233,0
4519975,6005,1
6386234,93604,0
6363034,80326,0
4264483,4071,0
243426,2434,0
4519981,6091,1
601623,6016,1
6320270,4162pr0092,0
4194639,44791,1
6187587,11213,0
6337882,4162pr0093,0
4162122,4263,0
6337885,4162pr0094,0
6294886,26076pr0001,0
6337887,4162pr0095,0
6302185,970c28pr9934,1
6337995,4162pr0096,0
242226,2422,0
233623,2336,1
233626,2336,0
4170037,42398,1
6018938,970c01pr0006,1
4566287,970c01pr0138,0
4141387,4440,1
6175965,87079pr0115,1
6106028,6259,1
6178359,6536,1
662923,6629,1
657126,6571,0
6373598,970c03pat34,0
4570438,970c01,0
74333,970c01,0
6187578,48171,0
653623,6536,1
6370536,80908,0
6335655,970c03pat27pr0001,0
6337922,71168pr0001,0
6335983,3626cpr9781,0
4570553,47715,1
4219180,48201,1
6337315,75005pr0001,0
6317977,66792pr0044,0
6337934,15504pr0004,0
473526,4735,0
473576,4735,0
6167497,18677,0
6024694,970c27pr0471,0
6055088,970c27pr0573,0
6370531,80911,0
6358291,68325,0
663223,6632,1
4249855,6265,0
6404120,85834pr0003,0
6352818,26603pr0060,0
6123924,56823c50,0
6352819,93273pr0019,0
6263424,970c28pat41,1
6338247,24779,0
6335643,973c03h27pr0001,0
4613714,970c27pr0197,0
4617407,970c27pr0206,0
4114131,30029,0
6335249,973c03h03pr0003,0
6337278,77309,1
6034892,4510,1
6266244,44567b,0
6064480,970c27pr0638,0
6064459,970c27pr0637,0
6142214,970c27pr1020,0
6065687,970c27pr0643,0
6338111,74604pr0001,1
6335980,973c28h27pr0001,1
247923,2479,1
6019091,970c27pr0011,1
6018691,970c27pr0410,1
6083548,970c27pr0735,0
6258521,970c03pr1686,0
6029585,970c27pr0475,0
4192952,2479,1
6258497,973c03h21pr4657,0
74326,970c27,0
6077889,970c27pr0679,0
6031852,970c27pr0499,0
6258486,10908pr0018,0
485926,4859,0
6031201,970c27pr0497,0
6196596,26603,1
6198025,24309,1
6245248,22385,1
4108153,6636,1
6189191,11211,1
4519980,30136,0
4587399,30275,0
407123,4071,1
6259632,10908pr0019,0
6172966,11455,0
250823,2508,1
4262114,52843,1
4118713,2508,1
4279391,2711,0
4158848,30552,0
6223318,4162pr0061,0
6170738,30165,1
6226753,4162pr0062,0
6224219,15423pr0024,0
6404127,15068pr0064,0
6006540,970c18pr0366,0
6291069,35186,0
4542709,75c11,0
258226,2582,0
6023540,970c11pr0237,0
4154874,30086,0
318926,3189,0
4626731,970c11pr0237,0
4658183,970c11pr0307,0
6032105,970c11pr0307,0
6037441,970c11pr0514,0
4516431,61068,0
6382981,973c03h01pr5913,0
6329954,24636,0
6404128,22385pr9964,0
6285241,4175,0
6404129,45677pr0019,0
4220539,3049d,0
6223269,4162pr0060,0
6188643,22889,1
6174029,973c03h03pr1961,0
6088550,90370,0
6334515,17979,0
4579431,59227pr0001,0
6334449,62361,0
6329579,15210pr9998,0
6411154,45677pr0020,0
6230239,973c28h28pr4343,1
4160733,2582,0
4262117,51547pr0011,1
258223,2582,1
6231575,60598,0
6350706,65574,0
6023342,30394,0
4172129,galupn0040,0
6271649,6583,0
6023363,970c14pr0155,0
6382496,93069,0
4586384,970c14pr0155,0
403523,4035,1
4186839,43702,1
4590015,970c14,0
6129628,970c14pr0968,1
261826,2618,0
6406119,13785,0
6312449,22388,0
6406931,67696,1
6403070,99240,0
4106557,2618,0
3019123,30191,1
6016300,2876,0
6313191,49153,0
290326,2903,0
6270025,35633,0
389926,3899,0
4160804,2544,0
6355595,32474pr0014,0
6139205,32235,0
4658261,970c12pr0308,0
287626,2876,0
6032003,970c12pr0308,0
6016065,970c12pr0393,0
6032141,970c12pr0359,0
6286859,52684pr0001,1
4493406,970c12,1
6163980,32063,0
396123,3961,1
374926,3749,0
6161033,89140pr0004,0
6284188,32072,0
6384456,62361,1
4113269,2622,0
6226880,2902,0
6327162,32250,0
4141379,30144,1
6270091,87747,0
3014426,30144,0
6366174,14769pr1231,0
6219624,973c27h01pr4203,0
6366175,87079pr0261,1
6227787,11477pr0005,0
6227789,11477pr0009,0
6230228,30137,0
6408118,86397,0
6102898,970c47pr0810,0
4110001,30201,0
6276835,32271,0
4119218,30211,0
6339200,30292,0
4116653,30236,1
6227727,970c03pr1525,0
6005203,44772,0
318823,3188,1
6380639,28588,0
6105945,970c30pr0823,0
6271153,32009,1
6327548,32449,0
6371584,78258,0
6295977,41879a,1
6366690,4162pr0087,0
6382001,16925c01pr0165,1
6198993,973c03h19pr3684,0
6227707,973c01h03pr4324,0
4141496,2743,1
6278276,32069,0
6102608,970c05pr0805,0
426323,4263,1
6174243,26601,0
426373,4263,1
6401207,98128,0
249723,2497,1
6389560,69767,0
6354604,47720,0
6369845,6076,0
6201132,12592c03,0
6250292,18675pr0014,0
252723,2527,1
331426,3314,0
6201230,12592c04,0
383723,3837,1
6391112,973c28h21pr5989,1
390026,3900,0
4189083,3900,0
6379186,40925pat0008,0
6029899,970c10pr0481,0
4255667,3900,0
4193496,31211,1
390023,3900,1
6297279,17485,1
6097340,970c04pr0750,1
653826,6538b,0
428726,4287c,0
6078058,970c20pr0683,0
396323,3963,1
6151229,25531pat0001,0
6384048,973c03h22pr5922,0
4529992,98465pr0051,1
4194008,30361c,0
653823,6538b,1
6057030,970c24pr0588,0
6344176,6632,1
4631318,970c24pr0239,0
6056965,970c24pr0587,0
421326,4213,0
6135008,24154pat0001,0
4256388,4315,1
6278412,87408,0
6171264,27507,0
4121569,31228,0
6277542,15446,0
6211476,32803,0
6375492,3626cpr3651,0
6380612,42135,1
6263102,6179pr0028,0
6023669,973c03h03pr1741,0
6157273,84638c01pr1442,0
6308930,30165pr0004,0
6029713,3626cpr1083,0
6032386,51957,1
6049730,85545,1
6023652,973c28h03pr1717,1
6032039,973c03h18pr1782,0
6032068,973c27h01pr1806,0
6331084,66909,0
4106889,2622,1
6150282,973c03h01pr1187,0
6043869,973c01h01pr1449,0
6046991,973c01h01pr1440,1
6030979,973c28h01pr1470,1
4639755,973c03h02pr1788,0
6043852,973c03h27pr0813,0
6253008,21560pr0005,0
4223862,49465,1
6250743,23146,1
4650492,970c28pr0274,1
6269960,24135,0
6258209,48205,0
6258214,48208,0
6254809,3626cpr2825,0
6203930,24133pr0026,0
6259019,973c03h02pr4667,0
6252799,970c28pat22,1
6003538,973c03h03pr1961,0
4588254,973c28h18pr1532,1
255123,2551,1
6269978,27147,0
6239884,18944,1
6201067,11841c01,1
6300539,3069bpr0354,0
6375496,64225pr0010,0
6259027,970c03pr1690,0
6032023,973c37h18pr1775,0
6029715,3626cpr1084,0
6265021,4162pr0069,0
6043876,973c03h12pr1626,0
6228601,28192,1
4600341,973c03h02pr1685,0
6207258,35654,0
6336412,973c28h01pr9997,1
252726,2527,0
6283993,970c03pr9893,0
6020680,93057pr0002,0
6171066,76766,0
619823,6198,1
6257280,93560,0
4537990,32030,0
6212887,98496pr0002,0
6167800,11833,0
619026,6190,0
6270716,6553,1
6250157,24324,0
249726,2497,0
4142884,30518,0
6277470,20597,0
6390112,68520,0
4153469,6190,1
4118952,3039pr9970,0
6214160,42023,1
4519955,3678b,1
4620607,92014pr0001,1
6356553,973c61h27pr5734,0
6203523,26021,0
6151572,973e065pr9885,1
6174502,973c03h01pr3653,0
4526085,47517c01pr0002,0
4207804,47440c01,1
6215495,24066pr0001,0
6179660,11291,0
6276867,98313,0
6179277,98138pr0073,0
4142683,2312c02,1
6315899,65098,0
6230452,973e098pr9890,0
6199428,25750pr0001,0
6175347,27161pat0001,0
6207380,44674,1
6218205,973c05h03pr9891,0
6254812,973c03h03pr4604,0
6172971,17356pr0002,0
6207688,61345,1
6207689,87615,1
6175362,973g03c02h02pr3662,0
6293386,37823,0
6356549,973c27h27pr5733,0
6172685,24319pr3628,0
6232067,973c03h03pr4357,0
6232069,970c03pr1539,0
6172677,24076pr0002,0
6172818,10113pr0001,0
6176000,973c37h03pr3677,0
6174184,973c03h09pr3641,0
6175061,970c03pr1178,0
6175156,970c28pr1189,1
6175373,970c03pat02pr1190,0
6176021,970c37pr1196,0
6177253,970c29pr1218,0
6392121,973c03h27pr5996,0
6172865,973c30h03pr3631,0
6176495,85974pr0005,0
6208766,50860,1
6269871,19818pr0058,0
4541252,4580c04,0
6214163,6565,1
6176504,973c22h03pr3695,0
6146032,15450,1
6016154,64179,0
6207687,11293,1
4163532,30283,1
6195916,87617,0
6200969,3626cpr2387,1
6323189,15210,0
6214162,6564,1
6176263,3062bpr0008,0
6176285,32474pr0002,0
6187328,973c28h13pr3829,1
6173952,13785,0
6182842,973g03c23h03,0
6177560,970c03pr1223,0
6177937,15423pr0024,0
6177005,970c27pr1211,0
6176795,970c03pr1209,0
6182343,28144pat0001,0
6177370,973e015pr3720,0
6172764,98138pr0045,0
6174624,4162pr0002,0
6112323,42023,0
6179133,26076pr0002,0
6171852,27151,0
6179788,25972,0
6179109,18987,1
4542403,3048c,1
6174338,29478pr0001,0
6174373,92820c01pr0101,0
6138928,98223,1
6176774,973c03h14pr3707,1
6173125,41239,1
6141779,3960pr0021,0
6203249,15100,1
6173680,15530pr0001,0
6170704,47758,0
6170081,3626cpr2062,0
6178072,973c24h03pr3640,0
6170546,2594,1
6020278,11258,1
6173989,3678bpr0056,0
6165340,970c14pr1140,1
6215177,16925c01pr0129,0
6049609,88760c01pr0001,0
6151311,26497,0
6166859,27263,0
6176606,87079pr0103,0
6177289,14769pr1074,0
6177292,87079pr0105,0
6134795,24724,0
4299298,973c28h03pr0230,0
6145437,85984pr0005,0
6144179,3626cpr0002,0
6143898,3626cpr0003,0
6143906,973c03h03pr3341,0
6063473,4672,1
6151964,28081pr0001,0
6143953,15571pr0001,0
6146703,72326,0
6142198,973c03h27pr3295,0
6156495,973c03h03pr3503,0
6308154,48724,0
6170808,28974,0
6214731,62531,0
6233723,970c03pr1548,0
6256101,2871b,0
6208787,35044,0
6271169,57894,0
6172317,973c03h03pr3624,0
6269149,15362,1
6136461,47753pr0007,0
6137077,61406pat0006,1
6018703,970c28pr0407,1
6002539,973c03h03pr1437,0
6002532,973e081pr1896,1
6218446,60797c02,0
4278910,32123a,0
4118805,2475,0
6262897,32192,0
6133844,14769,1
6004324,6474pr0012,0
6034965,31333pr0004,0
4581591,31333pr0004,0
6006228,2312c01,1
6005613,973c03h03pr2077,0
6005901,98133pr0008,1
6005997,3626cpr0956,1
6018394,98212pr0001,1
6006823,3678bpr0068,0
6006006,973c28h28pr1905,1
6006110,970c28pr0324,1
6008023,2528pr0004,0
4621893,88760c01pr0008,0
6177396,32016,1
6177301,28327,1
6179675,11291,1
6183750,15427pr0001,0
6181864,973e079pr3772,0
6181870,970c03pr1248,0
6188632,87079pr0124,0
6188640,3010pr0009,0
6049235,88760c01pr0009,0
4141267,2424,0
6146218,4865b,1
6114272,6179,1
6176375,3004pr0019,0
6174845,23969,0
6178021,29272pr0001,0
6176387,24008pr0002,0
6179094,973c03h03pr3650,0
6097489,60607,0
6179487,3846pr0007,0
6136582,11203pr0014,0
6170447,42444,0
6167891,18980,1
6171786,3626cpr2076,0
6172812,85984pr0008,1
6133394,24445,0
6172778,3626cpr2080,1
6172784,973c28h39pr3618,1
6178627,98138pr0060,0
6162511,19729pr0013,0
6162515,19729pr0014,0
6173959,15070,0
6177510,86035,0
6188944,973c03h12pr3849,0
6124849,23769,0
6194887,973e051pr3799,1
6172414,29120,1
6181720,29120,0
4100758,41250,1
6114112,47517pr0029,0
6203760,47517c01pr0002,0
4171928,6352,0
635223,6352,1
4501103,89465,1
4583331,89465,1
4583803,89465,0
6349738,36036pr0032,0
4100776,89465,1
4163353,30528,0
6181713,29119,0
6170391,15254,1
6236397,24093pr0017,0
6233070,973c03h02pr4375,0
6233605,973c03h02pr4389,0
6233802,973c03h02pr4395,0
6392169,973c03h03pr5999,0
6296186,48172,0
6233408,973c03h02pr4396,0
6233242,973c03h02pr4377,0
6233238,973c03h02pr4376,0
6219500,35962,1
4534267,60797c02,0
6236472,92081pr0227,0
6233312,973c03h23pr4380,0
6225551,41879a,0
6038613,970c03pr0439,0
4496181,3896,0
6264063,95188,1
6173121,47407,0
6144742,3039pr0021,0
4107914,31111,1
6236181,3626cpr2674,0
6236177,973c07h03pr4425,0
6232218,970c03pr1542,0
6232199,973c03h03pr4366,0
6238750,39381pr0001,0
4263156,4559c01,1
4566632,31110pr0010,0
6233286,37364c03pr0004,0
6233287,37364c03pr0005,0
6233320,37364c03pr0008,0
4502004,47411,0
6236018,973c07h03pr4407,0
473573,4735,1
4505571,31176,1
6236218,39523,0
6232203,973c03h19pr4368,0
6236824,38877pr4367,1
6232216,970c03pr1543,0
6292186,27321,0
6170276,973c05h03pr3604,1
407926,4079b,0
6224247,32474,1
6223893,3622pr0019,1
6223617,35463,1
6020577,51553pr0001,1
4253855,51727pr0001,0
6238054,93563,1
6334086,72224pr0001,0
6235150,39444,0
6084612,59443,0
6170279,970c28pr1154,1
6236764,6005,1
6247143,22385pr0105,0
4112069,31041,1
4125519,31191,1
4168663,6360,1
4182374,31061,1
6331716,42135,0
4142778,31367,1
4112107,31170,1
6236809,90630,0
4141872,4654,0
4506287,6394,0
639423,6394,1
4142795,6394,0
6213709,87079pr0143,0
6223836,3622pr0017,1
6340199,11203pr0095,0
6234516,3626cpr2671,0
6235079,35831,0
6234522,973c03h03pr4405,0
606626,6066,0
6195273,17485,0
4518447,44302a,1
6161298,30586,0
6135060,24164pat0002,0
6247193,22385pr0104,0
4609276,30258pr0001,0
6218607,973c03h27pr4210,0
6252515,6070,0
6212960,14379pr0003,1
73843,73090b,0
6249827,35106,1
6043470,6132,0
4263159,31300c03,0
6325504,88323,0
6257076,49294,0
4143473,86599,0
4143581,6413,1
4205752,6413,1
641323,6413,1
6384672,95347,1
6386408,973c22h23pr5958,1
6384670,80400,1
6369689,55981,1
6369939,80488,1
6224253,3622pr0024,1
6224258,3622pr0025,1
6250154,18675,0
4536466,31300c03,0
6316034,973c03h03pr5292,0
4490742,4672,1
6252842,973c03h03pr4539,0
4157825,40651,0
6083869,18051,1
6049219,54007c03,0
6245344,3010pr0057,0
6222427,32324,0
6245346,3010pr0058,0
4162172,32576,0
6172984,23444,0
4101611,2470,1
6245341,3005pr0019,0
247026,2470,0
6268955,4495b,1
6265644,39793,0
4255056,31465,1
6276858,56908,0
4181841,40249,0
6263925,41163pat0003,0
6268824,2488,0
6192778,34076,0
6295295,65429,0
4166944,4672,0
4250489,2291,1
4170975,31165,1
4169948,41969,1
4521077,31452,1
6199653,85975,1
6173105,30046,0
6135166,98603s02pr0019,0
6227984,973c28h01pr4334,1
6219626,973c28h01pr4204,1
4539897,2312c01,1
6172456,15068pr0018,0
6336819,6180pr0020,0
6299830,4198pr0021,0
6254273,16770,0
6113079,19857pat0007,0
6267971,40925pat0002pr0001,1
6205490,2530,0
6173991,16925c01pr0100,0
6219027,37596,0
6214541,35897,0
6214540,35895,0
6221707,21561pr0015,0
6222236,37996,0
4612652,973c03h03pr1718,0
6173046,973c03h02pr0300,0
6176243,973e053pr3681,0
6192573,2528pr0010,0
6192601,970l03r73pr1299,0
6192197,32602,0
6192587,95221pr0002,0
6192801,3070bpr0180,0
6223009,36105,0
6252839,3626cpr2772,0
6240472,90398pr0036,0
619226,6192,0
6240521,90398pr0040,0
6240537,90398pr0045,0
6227901,37776,0
6240385,90398pr0024,0
6240398,90398pr0027,0
4590032,973c03h12pr1626,0
6240426,90398pr0034,0
6240539,90398pr0046,0
6240540,90398pr0047,0
6240475,90398pr0039,0
6240530,90398pr0044,0
6254374,36752,0
6187572,26604,0
4611442,90754,1
6178995,92819c01pr0104,0
6179015,11408c01pr0103,0
6177168,16770,0
6186684,85974pr0172,0
6288175,11208,0
6251330,30169,0
6155605,973c03h02pr3500,0
6132663,973c03h01pr3207,0
6186675,20482,0
6182879,970c05,1
6102897,98281,1
6188844,973h05pr3847,0
6185330,973c03h07pr3807,0
6184557,970c03pr1260,0
6185327,2544,0
6186022,970c03pat07pr1265,0
6178098,24111pr0002,0
6183743,32765pr0002,0
287623,2876,1
6195486,34609pr0002,0
6181719,973c14h03pr3766,0
6320309,60476,0
6325521,46189,0
6177961,88393,1
6177962,4217,1
4585334,4856a,0
4226506,4856a,0
6034251,13531pr0001,0
6149632,13531pr0002,1
6175636,973c03h02pr3672,0
6172225,89398,1
6006415,10111apr0006,0
6162007,13355,0
6335197,42531pr0001,1
6208725,30249,0
4162509,33286,0
6253256,15038,0
6172227,98233,1
6194166,970c03pr1347,0
6273221,10288,0
6213381,11476,1
6335910,90398,0
6186296,64448,1
6224706,10288,0
6299833,4198pr0022,0
4592300,2312c01,1
6335198,42531pr0002,1
6196334,970c03pr1338,0
4160911,2719,0
6175988,973c03h01pr3684,0
6191958,98388pr0009,0
6203937,85975,0
6189196,32015,1
6189187,41747,1
6189186,41748,1
6173943,93606,1
6189189,60481,1
6173944,98560,1
6197129,973c03h03pr3965,0
6195669,973c01h19pr3895,0
6175821,6112,1
6170814,50946,0
6192142,10126,0
6170812,32187,0
6192143,10127,0
6189193,62361,1
6194724,27925,1
6170771,42060,0
6174073,42061,0
6191656,24087pr0002,0
6190350,973h02pr3866,0
6197436,970l03r22pr1290,0
6189221,11203pr0001,0
6189111,973c03h27pr3853,0
6189368,27147,0
6189106,12895pr0034,0
6189325,970c27pr1281,0
6159710,17349pr0001,1
4108066,31005,1
6169982,6585,0
6170820,6070,0
6192309,18677,0
6192426,24593pr0002,0
6153536,26140,0
6181647,90615,0
6181376,31901,0
6190020,970c47pr1288,0
4585049,3867,1
4542788,40490,0
6035530,4518c,0
6174075,58176,0
6188225,970c30pr1272,0
6188224,973e034pr3839,0
6209972,87079pr0136,1
6194751,93274,1
6195436,29115,0
4163742,40507,0
6193919,34140pr0001,0
6215573,4495b,1
6206251,32064a,1
6168638,93106,0
6186644,3028,1
6132770,6183,0
6186133,98585,0
6209667,4742,1
6170702,32555,0
6022388,98834pr0002,0
6194050,11290,0
6171086,11290,1
6170706,10113,0
6141932,6131,1
6149670,973c03h02pr3365,0
6149661,973c03h03pr3366,0
6184784,6091,0
6188706,47759,0
6204691,60364bpr0001,0
6209671,87081,1
6225516,35962c02,1
6179330,32028,1
6188940,93587pr0011,0
6187686,26603pr0003,0
6212329,21557pr0001,0
4189021,6203,1
6194129,30841pr0009,0
6194102,30841pr0008,0
6194283,30841pr0012,0
6190270,87079pr0133,0
6194141,30841pr0010,0
6190397,93587pr0014,0
6210061,30602pr0007,0
6210031,3068bpr0348,1
6223825,973c47h02pr4281,0
6189183,87079pr0130,1
6186566,30837,1
6189049,2431pr0100,1
6196684,93273pr0005,1
6194295,30841pr0001,1
6185977,30839pr0001,0
6217937,14769pr1085,0
6315687,3068bpr9969,0
6170707,95354,0
6182771,973c18h01pr3785,0
6196991,19727pr0020,0
4545758,2446pr0006,0
4547015,2446pr0007,1
6162540,19727pr0005,0
4278721,51732,0
6179603,95674pr0001,1
6300329,11170,0
4108163,6178,0
6202287,95225,0
6179854,973c27h02pr3760,0
6179873,970c03pr1240,0
6195170,21561pr0033,0
6199162,32905,0
6170190,90638pr0020,0
6258233,42906pr0001,0
6192140,970c28pat01,1
6173190,48092,0
4121715,2780,0
6186109,30434,0
6173942,61780,1
6176403,93222,0
6196905,3626cpr2322,0
6139340,15453pr0005,1
6210366,19000,1
6186378,22888,1
6191994,4346,0
6182551,30699,0
6194485,13971,0
6213700,3010pr0002,0
6213705,3070bpr0103,0
6213339,60599,1
6285534,65202,0
6240389,90398pr0025,0
6240474,90398pr0038,0
6240394,90398pr0026,0
6240523,90398pr0042,0
6240473,90398pr0037,0
6172509,43708,0
6219599,35734,0
6192130,4185,0
6240524,90398pr0043,0
6240409,90398pr0029,0
6240522,90398pr0041,0
6162372,18944,0
6181749,28694pr0001,0
6195092,32932,0
6173926,24504,0
6194128,973c03h03pr9924,0
6225870,15450,1
6186372,30842,0
6194400,3299pr0001,0
6194239,2431pr0101,0
6270815,62576,0
6038713,42021,0
4162070,41665,1
6187300,3069bpr0193,1
6185283,32860,0
6188811,16925c01pr0109,1
6187157,6154,0
6139691,23949,0
6212835,28925c03,0
6190429,27376pr0001,0
6160669,90482pr0002,0
340426,3404,0
6190428,16925c01pr0111,0
6185298,32861,0
6349276,70682,1
6227638,18592,1
6173124,85940,0
6199538,98127pr0001,0
6199564,973c03h03pr3985,0
6191892,4162pr0055,0
4265257,47451,0
6189061,18838,0
6199539,3626cpr2373,0
6228614,973c28h03pr4330,1
4532094,54528pr0003,0
6171004,43892,0
6173150,28606c01pr3585,1
4100714,2214,1
4140371,6251,0
6211487,3626cpr0413,0
6188303,33552,0
6043068,12602,1
6193772,970c03pr1305,0
6170676,27170,0
6193758,973c03h03pr3890,0
6170667,28373,0
6193746,3626cpr2283,0
6192180,60599,0
6170672,27169,0
6194985,970c28pr1318,1
6194932,973c04h27pr3903,1
6192824,4181,0
6195497,4499,0
6210270,35480,0
4174937,43086,1
6195499,4498,0
6231867,973c47h27pr4353,0
4270750,92938,1
6170085,30169,0
6215151,14769pr0008,0
6314196,3069bpr9986,0
6185955,6060,0
6191983,970c03pr1334,0
6211803,92290,0
6192232,24496pat0003pr0002,0
6192572,970c03pr1285,0
6192346,33909,0
6202746,24496pat0002pr0001,0
6192508,973c01h03pr3858,0
4248758,41531,0
6173917,64727,0
6327402,73590c03a,0
6210497,62462,1
6214962,973c01h03pr0005,0
6160677,19857pat0002,0
6210506,3713,0
6212141,92907,1
6230394,970c03pr1534,0
6230362,973c03h03pr4344,0
4190220,32132,0
6096572,18823pr0006,1
6186697,15272pr0003,0
6195185,27261,0
6195746,973c03h02pr3922,0
6210496,18041,0
6195739,973c03h03pr3921,0
6196904,973c03h02pr3923,0
6195696,3626cpr2315,0
6195163,34390,0
6251962,90398pr0048,1
6197319,34724,1
6274813,35074pr0004,0
6197924,98130,0
6227146,3010pr0035,1
6226667,970c28pr1519,1
6226672,973c47h27pr4314,0
6227144,3010pr0034,1
6192276,27393,0
4162886,41850,0
6327753,970c03pat01pr0003,0
6269965,24482,0
6138543,1376pr0005,0
6190162,973c03h03pr9958,0
4157823,4542,1
6197003,23983,1
6181757,2904,0
6198175,54091,0
6200031,3626cpr2385,0
6201191,3626cpr2390,0
6199908,34103,0
6196345,25405pr0001,0
6191586,970c03pr1332,0
4287635,32175,0
6172422,17865pr0003,0
6214272,24235c01,0
6311434,65380,0
6145261,17478,1
6203757,62941pr0039,0
6194096,3626cpr2285,0
6193903,28679,0
6193640,75c08,0
6195819,43898,1
6030195,48933,1
6176748,88517,0
6174964,64225,1
6195295,6259,0
6174959,86500,0
6196002,41751,1
6382540,24866,1
6199458,32967,0
6201221,970c03pr1386,0
6201252,18675pr0014,0
6201174,973c03h03pr4005,0
6200065,33492pr0001,0
6200061,20953pr0002,0
6201243,21557pr0170,0
6194417,18674,1
6202396,973c03h02pr4016,0
6198976,54821,0
6200055,35008,0
6194233,26599,0
6195342,21560pr0015,0
6121449,21561,0
6196548,32828,0
6195344,15068pr0021,0
6195345,15068pr0022,0
6173645,15530,0
6199466,32968,0
618726,6187,0
6210307,95674,0
6147030,6178,0
6195325,18674,0
6182749,3626cpr2227,0
6107890,90398,0
6172936,10190,0
6223058,45677pr0008,0
6195462,26481pr0001,0
6162616,3626cpr2043,0
6162622,973c03h27pr3555,0
6194998,973c03h14pr3546,0
6195709,31512c02pr0001,0
4200504,6187,1
6197941,30174,0
6194134,973c03h01pr3822,0
6196669,970c03pr1336,0
6173919,26007,0
6175190,25378,0
6196870,25113pr0003,0
6196855,970c03pr1347,0
6196837,3626cpr2343,0
6196785,970c03pr1338,0
618723,6187,1
6196774,24496pat0002pr0001,0
6152476,24165pat0002,0
6197978,64648,0
4528081,47332,0
6212096,3010pr0006,0
6215522,87079pr0011,0
6212340,15875c01pr0017,0
6214351,36799pat0002,0
6196597,26603pr0009,1
6271125,28802,1
6196844,34609pr0002,0
6196842,98138pr0079,0
6172997,30043,0
6197888,3626cpr2345,0
6197920,970c03pr1332,0
6210403,24636,0
6197117,970c03pat27pr1351,0
6196620,973c28h01pr3937,1
6197166,20597,0
6196595,970c03pr1334,0
6270122,2614,0
6197217,3626cpr2344,0
6196849,973c03h03pr3949,0
6212097,3010pr0007,0
6265148,2569,0
6089573,53992,0
6197940,98130pr0003,0
6196621,3069bpr9998,0
6196647,93221pr0004,0
6314818,24093pr0009,0
6197165,99248pr0002,0
6195246,75902pr0012,0
6196108,3960pr0026,0
6203730,18895,0
4507820,30554b,0
6197369,973c03h01pr3966,0
6210760,16965,0
6223500,93587,0
4167726,41677,0
6220423,35600pr0002,0
6160678,19857pat0005,0
6206114,19818pr0013,0
6385127,35525pr0004,0
6199275,11241pr0005,0
4505345,59226pr0002,0
4539882,54086pr0001,0
6125260,56630,0
4538979,31184c01,1
6212341,87079pr0012,0
4612350,48729b,0
4257227,50659c01pr0001,0
6220989,5102c27,1
6185316,87994,0
6236780,6256,0
6224071,61975,0
4651123,89619,1
6024583,55805,0
6233038,37364c28,1
6273226,63082,0
6096712,50967,0
6245251,22385,0
6212384,92456c09pr0050,0
6182616,24496pat0002,0
6218700,30925,0
6215489,973c03h03pr1856,0
6215241,35525pr0002,0
6327430,87761,0
6385128,19729pr0051,0
6248496,23969,0
6214807,35787,0
6112885,973c34h28pr2722,1
4582034,57999,0
6138812,25264,0
6214355,36799pat0004,0
6211789,35775,1
6214427,15875c01pr0019,0
6218740,973c03h02pr4191,0
6223093,87079pr0161,1
6223116,60581pr0017,1
6037209,42511,0
6210763,18590,0
4155736,6192,1
6218209,5102c13,0
6210749,18585,0
6224947,35829,0
4653709,3678bpr0027,1
4309323,43093,1
6320293,90202,0
3229326,32293,0
6045982,970c14pr0155,0
6178439,55805,0
6226740,2486,0
6215344,60581pr0014,0
